Date,StationID,Sound,DeterTime
2026-04-19,S111,human_yell_distant,999
2026-04-19,S044,low_frequency_hum,999
2026-04-19,S059,boom_noise,999
2026-04-19,S043,gravel_step,999
2026-04-19,S062,gun_rifle,999
2026-04-19,S070,river_flow,999
2026-04-19,S078,boom_blast,999
2026-04-19,S028,river_flow,999
2026-04-19,S010,human_shout,999
2026-04-19,S079,gun_double,999
2026-04-19,S028,river_flow,999
2026-04-19,S027,water_stream,999
2026-04-19,S073,human_whistle,999
2026-04-19,S009,human_whistle,999
2026-04-19,S027,water_stream,15
2026-04-19,S049,gunshot,999
2026-04-19,S092,bird_flock,999
2026-04-19,S094,branch_snap,999
2026-04-19,S100,owl_call,999
2026-04-19,S093,boom_crack,999
2026-04-19,S061,human_scream,21
2026-04-19,S095,crow_caw,999
2026-04-19,S059,boom_noise,4
2026-04-19,S113,distortion_wave,999
2026-04-19,S056,random_noise,999
2026-04-19,S049,gunshot,2
2026-04-19,S054,random_noise,7
2026-04-19,S023,dog_howl,999
2026-04-19,S071,boom_heavy,7
2026-04-19,S065,dog_snarl,999
2026-04-19,S003,boom_blast,4
2026-04-19,S025,distortion_wave,999
2026-04-19,S110,human_footsteps,999
2026-04-19,S004,gun_echo,5
2026-04-19,S071,boom_heavy,11
2026-04-19,S019,insect_swarm,999
2026-04-19,S005,boom_bass,999
2026-04-19,S007,thunder,999
2026-04-19,S102,rock_fall,11
2026-04-19,S096,human_footsteps,999
2026-04-19,S047,rain_heavy,999
2026-04-19,S043,gravel_step,999
2026-04-19,S040,wood_knock,999
2026-04-19,S083,mud_step,999
2026-04-19,S093,boom_crack,999
2026-04-19,S011,human_yell_distant,999
2026-04-19,S034,dog_multiple,999
2026-04-19,S115,rhythmic_noise,999
2026-04-19,S034,dog_multiple,999
2026-04-19,S070,river_flow,999
2026-04-19,S005,boom_bass,999
2026-04-19,S101,human_whistle,999
2026-04-19,S116,wolf_howl,9
2026-04-19,S079,movement_noise,999
2026-04-19,S051,river_flow,999
2026-04-19,S041,ambient_loop,999
2026-04-19,S081,gun_shock,4
2026-04-19,S110,rain_light,999
2026-04-19,S078,boom_double,999
2026-04-19,S108,movement_noise,999
2026-04-19,S047,dog_snarl,999
2026-04-19,S014,siren_close,999
2026-04-19,S118,wolf_howl,7
2026-04-19,S038,wolf_howl,11
2026-04-19,S043,background_static,999
2026-04-19,S118,wolf_howl,4
2026-04-19,S055,low_frequency_hum,17
2026-04-19,S072,boom_heavy,2
2026-04-19,S072,boom_heavy,13
2026-04-19,S071,human_yell_distant,999
2026-04-19,S044,gun_heavy,999
2026-04-19,S019,dog_growl,999
2026-04-19,S011,boom_blast,999
2026-04-19,S041,ambient_loop,999
2026-04-19,S099,wolf_pack,999
2026-04-19,S094,high_pitch_ring,999
2026-04-19,S074,boom_blast,999
2026-04-19,S031,gravel_step,5
2026-04-19,S010,gun_burst,999
2026-04-19,S090,wolf_howl,8
2026-04-19,S032,dog_attack,3
2026-04-19,S072,boom_heavy,8
2026-04-19,S106,click_pattern,999
2026-04-19,S037,human_yell_distant,999
2026-04-19,S082,gravel_step,15
2026-04-19,S026,rain_heavy,999
2026-04-19,S013,dog_territorial,999
2026-04-19,S120,deep_resonance,999
2026-04-19,S114,engine_rev,999
2026-04-19,S086,boom_shockwave,999
2026-04-19,S045,chaotic_noise,999
2026-04-19,S010,gun_burst,8
2026-04-19,S115,deep_resonance,7
2026-04-19,S064,boom_crack,4
2026-04-19,S117,movement_noise,999
2026-04-19,S115,deep_resonance,7
2026-04-19,S014,gun_close,7
2026-04-19,S111,alarm_loop,25
2026-04-19,S005,rain_heavy,999
2026-04-19,S110,boom_distant,13
2026-04-19,S050,human_panic,999
2026-04-19,S106,boom_impact,999
2026-04-19,S037,gun_echo,8
2026-04-19,S059,forest_noise,999
2026-04-19,S004,storm_wind,999
2026-04-19,S030,deep_resonance,13
2026-04-19,S044,boom_shockwave,999
2026-04-19,S111,alarm_loop,999
2026-04-19,S092,chaotic_noise,999
2026-04-19,S041,distant_activity,999
2026-04-19,S115,deep_resonance,999
2026-04-19,S022,water_stream,8
2026-04-19,S107,thunder,999
2026-04-19,S040,wolf_echo,999
2026-04-19,S054,boom_metal_hit,999
2026-04-19,S011,wolf_night_call,19
2026-04-19,S036,static_noise,999
2026-04-19,S053,human_clap,999
2026-04-19,S072,pressure_wave,999
2026-04-19,S007,mud_step,999
2026-04-19,S075,human_yell_close,999
2026-04-19,S034,deep_resonance,999
2026-04-19,S071,chaotic_noise,999
2026-04-19,S033,insect_swarm,999
2026-04-19,S109,human_run_noise,999
2026-04-19,S065,owl_call,999
2026-04-19,S014,gun_close,8
2026-04-19,S044,boom_shockwave,999
2026-04-19,S062,distant_activity,22
2026-04-19,S025,gunshot,999
2026-04-19,S049,human_group_noise,999
2026-04-19,S009,dog_chase,999
2026-04-19,S120,unknown_signal,999
2026-04-19,S091,metal_scrape,6
2026-04-19,S047,metal_bang,999
2026-04-19,S055,dog_fast_bark,15
2026-04-19,S093,tree_fall,999
2026-04-19,S050,human_panic,999
2026-04-19,S053,human_clap,999
2026-04-19,S112,gun_distant,999
2026-04-19,S116,industrial_noise,999
2026-04-19,S076,vehicle_pass,999
2026-04-19,S117,movement_noise,999
2026-04-19,S033,insect_swarm,999
2026-04-19,S004,storm_wind,20
2026-04-19,S037,gun_echo,1
2026-04-19,S072,pressure_wave,999
2026-04-19,S094,dog_aggressive,999
2026-04-19,S106,boom_impact,999
2026-04-19,S106,boom_impact,999
2026-04-19,S075,human_yell_close,999
2026-04-19,S050,human_panic,999
2026-04-19,S091,construction_noise,999
2026-04-19,S104,static_noise,999
2026-04-19,S061,static_noise,999
2026-04-19,S057,boom_close,999
2026-04-19,S010,boom_close,14
2026-04-19,S076,wolf_howl,10
2026-04-19,S012,gun_echo,4
2026-04-19,S023,gun_echo,5
2026-04-19,S089,siren_close,999
2026-04-19,S065,river_flow,999
2026-04-19,S017,gravel_step,999
2026-04-19,S087,distant_activity,10
2026-04-19,S087,distant_activity,999
2026-04-19,S002,mud_step,999
2026-04-19,S088,distant_activity,999
2026-04-19,S110,wolf_pack,8
2026-04-19,S005,human_run_noise,19
2026-04-19,S031,low_frequency_hum,15
2026-04-19,S052,gun_rifle,999
2026-04-19,S026,dog_attack,999
2026-04-19,S015,gun_echo,6
2026-04-19,S048,wolf_attack,999
2026-04-19,S116,metal_bang,999
2026-04-19,S019,unknown_signal,999
2026-04-19,S055,dog_aggressive,999
2026-04-19,S010,boom_close,999
2026-04-19,S100,dog_snarl,3
2026-04-19,S097,alarm_beep,14
2026-04-19,S094,wolf_attack,999
2026-04-19,S027,gravel_step,999
2026-04-19,S006,human_argument,999
2026-04-19,S092,siren_close,999
2026-04-19,S036,rock_fall,8
2026-04-19,S027,gravel_step,11
2026-04-19,S042,deep_resonance,999
2026-04-19,S047,wolf_chase,999
2026-04-19,S073,boom_explosion,999
2026-04-19,S056,mud_step,999
2026-04-19,S056,mud_step,999
2026-04-19,S103,dog_bark,999
2026-04-19,S073,high_pitch_ring,999
2026-04-19,S012,gun_close,999
2026-04-19,S003,deep_resonance,999
2026-04-19,S074,owl_call,999
2026-04-19,S075,vehicle_pass,999
2026-04-19,S047,human_scream,6
2026-04-19,S078,dog_bark,999
2026-04-19,S011,wind_noise,999
2026-04-19,S059,tree_fall,999
2026-04-19,S009,tree_fall,10
2026-04-19,S108,dog_chase,999
2026-04-19,S046,dog_attack,999
2026-04-19,S001,background_static,999
2026-04-19,S095,boom_crack,8
2026-04-19,S089,dog_attack,999
2026-04-19,S026,boom_explosion,5
2026-04-19,S076,gun_single,5
2026-04-19,S013,wolf_attack,17
2026-04-19,S068,water_stream,999
2026-04-19,S005,boom_bass,999
2026-04-19,S103,human_voice,4
2026-04-19,S112,dog_chase,999
2026-04-19,S004,human_argument,6
2026-04-19,S005,boom_bass,999
2026-04-19,S109,engine_rev,999
2026-04-19,S024,alarm_loop,999
2026-04-19,S011,wind_noise,5
2026-04-19,S006,siren_close,999
2026-04-19,S009,tree_fall,999
2026-04-19,S031,storm_wind,999
2026-04-19,S045,dog_aggressive,999
2026-04-19,S069,human_footsteps,999
2026-04-19,S035,deep_resonance,999
2026-04-19,S115,boom_crack,999
2026-04-19,S066,storm_wind,999
2026-04-19,S070,electrical_buzz,999
2026-04-19,S070,electrical_buzz,999
2026-04-19,S039,human_yell_close,999
2026-04-19,S081,gun_echo,11
2026-04-19,S103,human_voice,9
2026-04-19,S031,storm_wind,14
2026-04-19,S029,wolf_warning,999
2026-04-19,S048,gun_distant,999
2026-04-19,S042,gun_distant,999
2026-04-19,S084,dog_multiple,2
2026-04-19,S086,human_group_noise,999
2026-04-19,S029,wolf_warning,999
2026-04-19,S102,electrical_buzz,999
2026-04-19,S068,water_stream,999
2026-04-19,S099,wind_noise,999
2026-04-19,S067,sand_shift,999
2026-04-19,S108,dog_chase,999
2026-04-19,S023,wolf_echo,11
2026-04-19,S046,dog_attack,999
2026-04-19,S087,background_static,999
2026-04-19,S057,dog_territorial,999
2026-04-19,S058,leaves_rustle,999
2026-04-19,S051,human_crowd,14
2026-04-19,S064,gun_echo,3
2026-04-19,S052,vehicle_pass,999
2026-04-19,S045,dog_aggressive,999
2026-04-19,S115,boom_crack,9
2026-04-19,S025,water_stream,999
2026-04-19,S045,dog_aggressive,999
2026-04-19,S099,wind_noise,999
2026-04-19,S050,vehicle_pass,21
2026-04-19,S020,boom_bass,999
2026-04-19,S094,pulse_signal,999
2026-04-19,S024,alarm_loop,999
2026-04-19,S067,sand_shift,999
2026-04-19,S027,gun_shock,4
2026-04-19,S107,click_pattern,999
2026-04-19,S098,insect_swarm,999
2026-04-19,S082,wind_noise,999
2026-04-19,S022,gunshot,5
2026-04-19,S022,gunshot,999
2026-04-19,S113,human_clap,999
2026-04-19,S031,storm_wind,999
2026-04-19,S117,human_shout,999
2026-04-19,S098,insect_swarm,999
2026-04-19,S077,boom_noise,999
2026-04-19,S080,human_crowd,15
2026-04-19,S084,gravel_step,18
2026-04-19,S068,alarm_beep,999
2026-04-19,S090,engine_rev,999
2026-04-19,S094,gun_heavy,999
2026-04-19,S106,static_noise,999
2026-04-19,S024,wolf_howl,9
2026-04-19,S078,rock_fall,999
2026-04-19,S106,static_noise,999
2026-04-19,S082,background_static,999
2026-04-19,S060,insect_swarm,999
2026-04-19,S020,wood_crack,999
2026-04-19,S079,unidentified_sound,15
2026-04-19,S046,click_pattern,999
2026-04-19,S045,rock_fall,18
2026-04-19,S036,dog_chase,999
2026-04-19,S069,distant_activity,999
2026-04-19,S035,wolf_distant,14
2026-04-19,S012,thunder,999
2026-04-19,S020,wood_crack,14
2026-04-19,S083,metal_bang,999
2026-04-19,S040,alarm_loop,999
2026-04-19,S044,movement_noise,999
2026-04-19,S078,rock_fall,17
2026-04-19,S029,boom_heavy,999
2026-04-19,S102,gun_close,999
2026-04-19,S015,forest_noise,8
2026-04-19,S052,gravel_step,10
2026-04-19,S082,background_static,999
2026-04-19,S034,construction_noise,999
2026-04-19,S021,owl_call,14
2026-04-19,S061,strange_echo,999
2026-04-19,S047,metal_scrape,999
2026-04-19,S010,strange_echo,999
2026-04-19,S046,click_pattern,999
2026-04-19,S049,unknown_signal,999
2026-04-19,S055,rain_heavy,999
2026-04-19,S007,boom_bass,999
2026-04-19,S056,engine_rev,999
2026-04-19,S046,click_pattern,999
2026-04-19,S068,alarm_beep,999
2026-04-19,S032,mechanical_loop,999
2026-04-19,S019,static_noise,999
2026-04-19,S104,static_noise,999
2026-04-19,S112,boom_close,999
2026-04-19,S080,human_crowd,11
2026-04-19,S106,static_noise,999
2026-04-19,S005,sand_shift,999
2026-04-19,S107,mud_step,999
2026-04-19,S097,gun_rapid_fire,8
2026-04-19,S052,gravel_step,10
2026-04-19,S120,boom_bass,999
2026-04-19,S012,thunder,999
2026-04-19,S055,rain_heavy,999
2026-04-19,S050,industrial_noise,999
2026-04-19,S038,mud_step,999
2026-04-19,S006,boom_bass,999
2026-04-19,S093,gun_single,4
2026-04-19,S006,boom_bass,999
2026-04-19,S007,wood_crack,999
2026-04-19,S026,distant_activity,13
2026-04-19,S040,human_panic,999
2026-04-19,S022,static_noise,999
2026-04-19,S107,dog_howl,999
2026-04-19,S116,wolf_chase,999
2026-04-19,S051,wolf_attack,999
2026-04-19,S040,human_panic,999
2026-04-19,S087,high_pitch_ring,999
2026-04-19,S070,gun_double,999
2026-04-19,S094,metal_bang,12
2026-04-19,S038,metal_clank,999
2026-04-19,S025,boom_metal_hit,3
2026-04-19,S101,boom_double,999
2026-04-19,S067,river_flow,999
2026-04-19,S011,wolf_distant,9
2026-04-19,S096,rain_light,999
2026-04-19,S059,wolf_attack,999
2026-04-19,S003,random_noise,999
2026-04-19,S026,distant_activity,999
2026-04-19,S056,electrical_buzz,999
2026-04-19,S088,gun_echo,999
2026-04-19,S060,human_panic,16
2026-04-19,S035,chaotic_noise,999
2026-04-19,S050,owl_call,999
2026-04-19,S020,boom_bass,999
2026-04-19,S120,rhythmic_noise,999
2026-04-19,S027,construction_noise,999
2026-04-19,S117,boom_impact,999
2026-04-19,S052,gun_rifle,999
2026-04-19,S084,crow_caw,999
2026-04-19,S063,human_run_noise,999
2026-04-19,S062,low_frequency_hum,999
2026-04-19,S107,dog_howl,999
2026-04-19,S118,human_shout,999
2026-04-19,S021,electrical_buzz,999
2026-04-19,S009,wolf_chase,999
2026-04-19,S087,high_pitch_ring,999
2026-04-19,S087,high_pitch_ring,999
2026-04-19,S024,dog_multiple,999
2026-04-19,S013,distortion_wave,999
2026-04-19,S083,gun_heavy,999
2026-04-19,S082,dog_chase,999
2026-04-19,S082,dog_chase,999
2026-04-19,S092,boom_shockwave,999
2026-04-19,S089,random_noise,999
2026-04-19,S077,human_clap,23
2026-04-19,S003,random_noise,999
2026-04-19,S090,boom_shockwave,999
2026-04-19,S092,boom_shockwave,999
2026-04-19,S107,gun_rifle,999
2026-04-19,S033,alarm_loop,999
2026-04-19,S061,human_clap,999
2026-04-19,S085,gravel_step,12
2026-04-19,S001,human_whistle,999
2026-04-19,S044,industrial_noise,25
2026-04-19,S012,insect_swarm,999
2026-04-19,S088,alarm_loop,999
2026-04-19,S021,movement_noise,999
2026-04-19,S093,human_argument,999
2026-04-19,S055,wood_knock,999
2026-04-19,S082,sand_shift,999
2026-04-19,S096,forest_noise,15
2026-04-19,S034,low_frequency_hum,999
2026-04-19,S070,wolf_pack,999
2026-04-19,S097,siren_far,999
2026-04-19,S014,boom_metal_hit,999
2026-04-19,S084,gun_distant,999
2026-04-19,S071,dog_territorial,999
2026-04-19,S058,rain_heavy,999
2026-04-19,S050,deep_resonance,999
2026-04-19,S097,siren_far,999
2026-04-19,S114,water_stream,999
2026-04-19,S108,distortion_wave,999
2026-04-19,S014,boom_metal_hit,999
2026-04-19,S102,wolf_distant,11
2026-04-19,S100,dog_chase,6
2026-04-19,S056,alarm_loop,24
2026-04-19,S118,boom_distant,999
2026-04-19,S024,ambient_loop,999
2026-04-19,S069,branch_snap,999
2026-04-19,S022,dog_pack,999
2026-04-19,S076,gun_echo,8
2026-04-19,S021,movement_noise,999
2026-04-19,S010,leaves_rustle,999
2026-04-19,S026,owl_call,999
2026-04-19,S114,water_stream,10
2026-04-19,S088,alarm_loop,999
2026-04-19,S104,branch_snap,10
2026-04-19,S030,boom_heavy,13
2026-04-19,S042,boom_crack,7
2026-04-19,S097,siren_far,999
2026-04-19,S102,wolf_distant,14
2026-04-19,S116,gun_double,999
2026-04-19,S074,strange_echo,999
2026-04-19,S112,gun_distant,999
2026-04-19,S113,wolf_chase,999
2026-04-19,S049,gun_close,2
2026-04-19,S102,wolf_distant,13
2026-04-19,S070,wolf_pack,12
2026-04-19,S088,alarm_loop,9
2026-04-19,S014,boom_metal_hit,999
2026-04-19,S092,boom_heavy,999
2026-04-19,S014,boom_metal_hit,7
2026-04-19,S003,human_shout,999
2026-04-19,S041,human_footsteps,999
2026-04-19,S112,gun_distant,7
2026-04-19,S110,rain_heavy,999
2026-04-19,S060,wolf_snarl,999
2026-04-19,S097,siren_far,999
